title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Code Geass: Hangyaku no Lelouch III - Oudou,34440,Movie,Sunrise,spring,2018.0,2018-05-26 00:00:00,Original,1.0,8.03,66772.0
Ninja Batman,36517,Movie,Kamikaze Douga,spring,2018.0,2018-06-15 00:00:00,Other,1.0,6.11,41587.0
Digimon Adventure tri. 6: Bokura no Mirai,36466,Movie,Toei Animation,spring,2018.0,2018-05-05 00:00:00,Original,1.0,7.21,35941.0
Godzilla 2: Kessen Kidou Zoushoku Toshi,36816,Movie,Polygon Pictures,spring,2018.0,2018-05-18 00:00:00,Original,1.0,6.64,30919.0
Detective Conan Movie 22: Zero the Enforcer,35798,Movie,TMS Entertainment,spring,2018.0,2018-04-13 00:00:00,Manga,1.0,7.81,19460.0
Servamp Movie: Alice in the Garden,36803,Movie,Platinum Vision,spring,2018.0,2018-04-07 00:00:00,Manga,1.0,7.21,18612.0
"Donten ni Warau Gaiden: Shukumei, Soutou no Fuuma",35424,Movie,"Blade, Wit Studio",spring,2018.0,2018-06-09 00:00:00,Manga,1.0,7.53,8409.0
Peace Maker Kurogane Movie 1: Omou Michi,33185,Movie,White Fox,spring,2018.0,2018-06-02 00:00:00,Manga,1.0,6.66,6417.0
Crayon Shin-chan Movie 26: Bakumori! Kung Fu Boys - Ramen Tairan,36566,Movie,Shin-Ei Animation,spring,2018.0,2018-04-13 00:00:00,Manga,1.0,6.65,1396.0
PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,37398,Movie,          -,spring,2018.0,2018-05-05 00:00:00,Game,1.0,6.3,1040.0
Mao Yu Tao Hua Yuan,37179,Movie,Light Chaser Animation Studios,spring,2018.0,2018-04-05 00:00:00,Original,1.0,0.0,730.0
High School DxD Hero: Taiikukan-ura no Holy,37719,Special,Passione,spring,2018.0,2018-04-10 00:00:00,Light novel,1.0,6.88,62632.0
Sword Art Online Alternative: Gun Gale Online - Refrain,37831,Special,Studio 3Hz,spring,2018.0,2018-05-13 00:00:00,Light novel,1.0,6.48,30105.0
Tomie,36992,Special,Studio Deen,spring,2018.0,2018-04-27 00:00:00,Manga,2.0,5.97,19644.0
Free!: Dive to the Future Episode 0,38027,Special,Kyoto Animation,spring,2018.0,2018-06-23 00:00:00,Original,1.0,7.48,12554.0
Beatless Intermission,37277,Special,Diomedéa,spring,2018.0,2018-02-17 00:00:00,Novel,4.0,5.48,9804.0
Nanatsu no Bitoku Specials,37172,Special,Bridge,spring,2018.0,2018-04-27 00:00:00,Other,2.0,5.48,7631.0
Hakumei to Mikochi: Neji to Bed to Irori to Bakuchi,37109,Special,Lerche,spring,2018.0,2018-06-27 00:00:00,Manga,1.0,7.54,6619.0
Full Metal Panic! Invisible Victory Intermission,38149,Special,Xebec,spring,2018.0,2018-05-11 00:00:00,Light novel,2.0,6.21,4781.0
Cardcaptor Sakura: Clear Card-hen Recap,37595,Special,          -,spring,2018.0,2018-04-01 00:00:00,Manga,1.0,6.86,4715.0
Mahou Shoujo Site Recaps,38104,Special,"Avex Pictures, production doA",spring,2018.0,2018-05-10 00:00:00,Manga,2.0,6.21,3924.0
Uchuu Senkan Tiramisù Specials,37866,Special,Gonzo,spring,2018.0,2018-06-27 00:00:00,Web manga,3.0,6.36,3082.0
The iDOLM@STER SideM: 315 Variety Pack! Made In Passion!,36529,Special,A-1 Pictures,spring,2018.0,2018-06-27 00:00:00,Game,1.0,6.36,2458.0
IDOLiSH7 Tokubetsu Bangumi: Kimi to Furikaeranaito!,37710,Special,TROYCA,spring,2018.0,2018-04-01 00:00:00,Game,1.0,6.49,1966.0
Taisei Kensetsu: Singapore,38065,Special,CoMix Wave Films,spring,2018.0,2018-05-07 00:00:00,Original,1.0,5.87,1526.0
Akuma no Kimuraa-hen,37706,Special,HOTZIPANG,spring,2018.0,2018-04-06 00:00:00,Original,0.0,6.53,1465.0
Toki no Kousa,37784,Special,CLAP,spring,2018.0,2018-04-20 00:00:00,Original,1.0,5.82,1151.0
KisKis! Wo de Nanyou Shi Bohe Tang,38347,Special,          -,spring,2018.0,,Other,4.0,5.78,1109.0
Hakyuu Houshin Engi Recap,37856,Special,C-Station,spring,2018.0,2018-04-27 00:00:00,Manga,1.0,5.24,991.0
Medama Oyaji no April Fools',37668,Special,Toei Animation,spring,2018.0,2018-04-01 00:00:00,Manga,3.0,5.17,658.0
Hanasu na★,37792,Special,          -,spring,2018.0,2018-04-01 00:00:00,Original,1.0,5.32,455.0
"""Kiss Dekiru Gyoza"" x Mameshiba Movie",37843,Special,          -,spring,2018.0,,Other,2.0,5.01,384.0
Tanuki to Kitsune Specials,37284,Special,"Gathering, Lesprit",spring,2018.0,2018-05-15 00:00:00,Web manga,2.0,0.0,273.0
Usa Weather Show,38353,Special,          -,spring,2018.0,,Original,1.0,5.11,268.0
Rokudou Juku,37723,Special,          -,spring,2018.0,2018-04-10 00:00:00,Original,1.0,0.0,238.0
Shingeki no Kyojin Season 3,35760,TV (New),Wit Studio,summer,2018.0,2018-07-23 00:35:00,Manga,12.0,8.62,1400702.0
Overlord III,37675,TV (New),Madhouse,summer,2018.0,2018-07-10 22:00:00,Light novel,13.0,7.93,587321.0
Banana Fish,36649,TV (New),MAPPA,summer,2018.0,2018-07-06 00:55:00,Manga,24.0,8.48,479926.0
Isekai Maou to Shoukan Shoujo no Dorei Majutsu,37210,TV (New),Ajia-Do,summer,2018.0,2018-07-05 21:30:00,Light novel,12.0,6.95,476825.0
Hataraku Saibou (TV),37141,TV (New),David Production,summer,2018.0,2018-07-08 00:00:00,Manga,13.0,7.61,475310.0
Grand Blue,37105,TV (New),Zero-G,summer,2018.0,2018-07-14 02:55:00,Manga,12.0,8.41,464424.0
Satsuriku no Tenshi,35994,TV (New),J.C.Staff,summer,2018.0,2018-07-06 20:30:00,Game,16.0,6.89,420254.0
Asobi Asobase,37171,TV (New),Lerche,summer,2018.0,2018-07-08 21:00:00,Manga,12.0,8.19,304021.0
Yuragi-sou no Yuuna-san,36726,TV (New),Xebec,summer,2018.0,2018-07-14 23:30:00,Manga,12.0,7.04,200328.0
Happy Sugar Life,37517,TV (New),Ezόla,summer,2018.0,2018-07-14 01:55:00,Manga,12.0,6.87,200073.0
High Score Girl,21877,TV (New),J.C.Staff,summer,2018.0,2018-07-14 00:30:00,Manga,12.0,7.85,181673.0
Sirius,37569,TV (New),P.A. Works,summer,2018.0,2018-07-12 23:00:00,Original,12.0,7.02,180335.0
Hyakuren no Haou to Seiyaku no Valkyria,37446,TV (New),EMT Squared,summer,2018.0,2018-07-08 01:30:00,Light novel,12.0,5.72,134975.0
Hanebado!,37259,TV (New),LIDENFILMS,summer,2018.0,2018-07-02 00:00:00,Manga,13.0,6.91,130270.0
Free!: Dive to the Future,36704,TV (New),"Animation Do, Kyoto Animation",summer,2018.0,2018-07-12 00:00:00,Original,12.0,7.58,124279.0
Gintama.: Shirogane no Tamashii-hen - Kouhan-sen,37491,TV (New),Bandai Namco Pictures,summer,2018.0,2018-07-09 01:35:00,Manga,14.0,8.87,123839.0
Island,33012,TV (New),feel.,summer,2018.0,2018-07-01 22:00:00,Visual novel,12.0,6.33,107235.0
Sunohara-sou no Kanrinin-san,36817,TV (New),SILVER LINK.,summer,2018.0,2018-07-05 21:00:00,4-koma manga,12.0,6.84,103151.0
Shichisei no Subaru,36316,TV (New),Lerche,summer,2018.0,2018-07-06 01:58:00,Light novel,12.0,6.12,101922.0
Back Street Girls: Gokudolls,36873,TV (New),J.C.Staff,summer,2018.0,2018-07-04 01:00:00,Manga,10.0,6.93,101462.0
Chio-chan no Tsuugakuro,35821,TV (New),Diomedéa,summer,2018.0,2018-07-06 22:00:00,Manga,12.0,7.45,92177.0
Harukana Receive,35983,TV (New),C2C,summer,2018.0,2018-07-06 21:00:00,Manga,12.0,6.69,84046.0
Jashin-chan Dropkick,36906,TV (New),Nomad,summer,2018.0,2018-07-10 01:05:00,Web manga,11.0,6.94,77623.0
Shoujo☆Kageki Revue Starlight,35503,TV (New),Kinema Citrus,summer,2018.0,2018-07-13 01:28:00,Original,12.0,7.62,59735.0
Planet With,37578,TV (New),J.C.Staff,summer,2018.0,2018-07-08 22:30:00,Original,12.0,7.21,49271.0
Fate/Extra: Last Encore - Illustrias Tendousetsu,37651,TV (New),Shaft,summer,2018.0,2018-07-29 00:00:00,Game,3.0,6.54,49093.0
Angolmois: Genkou Kassenki,35834,TV (New),NAZ,summer,2018.0,2018-07-11 12:30:00,Manga,12.0,7.14,48628.0
Kyoto Teramachi Sanjou no Holmes,37458,TV (New),Seven,summer,2018.0,2018-07-10 02:10:00,Novel,12.0,6.75,47171.0
Muhyo to Rouji no Mahouritsu Soudan Jimusho,37487,TV (New),Studio Deen,summer,2018.0,2018-08-03 21:30:00,Manga,12.0,6.7,41903.0
Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,37281,TV (New),Ark,summer,2018.0,2018-07-02 01:00:00,Manga,9.0,6.42,41620.0
Phantom in the Twilight,37598,TV (New),LIDENFILMS,summer,2018.0,2018-07-10 00:30:00,Original,12.0,6.41,36822.0
One Room Second Season,36431,TV (New),Zero-G,summer,2018.0,2018-07-10 01:35:00,Original,12.0,6.11,36521.0
Lord of Vermilion: Guren no Ou,37601,TV (New),"Asread, Tear Studio",summer,2018.0,2018-07-14 01:10:00,Game,12.0,5.34,35636.0
Ani ni Tsukeru Kusuri wa Nai! 2,37924,TV (New),"Fanworks, Imagineer",summer,2018.0,2018-07-09 21:54:00,Web manga,24.0,7.71,32424.0
Chuukan Kanriroku Tonegawa,37338,TV (New),Madhouse,summer,2018.0,2018-07-04 00:00:00,Manga,24.0,7.14,31929.0
Beatless Final Stage,38020,TV (New),Diomedéa,summer,2018.0,2018-09-26 00:00:00,Light novel,4.0,6.8,27828.0
Yama no Susume: Third Season,35672,TV (New),8bit,summer,2018.0,2018-07-03 01:40:00,Manga,13.0,7.56,17149.0
BanG Dream! Garupa☆Pico,37873,TV (New),"DMM.futureworks, SANZIGEN",summer,2018.0,2018-07-05 23:00:00,Original,26.0,7.78,15734.0
Yume Oukoku to Nemureru 100-nin no Ouji-sama,33966,TV (New),Project No.9,summer,2018.0,2018-07-05 22:30:00,Game,12.0,5.89,15022.0
Yami Shibai 6,37893,TV (New),ILCA,summer,2018.0,2018-07-07 04:00:00,Original,13.0,6.15,14728.0
Tsukumogami Kashimasu,36654,TV (New),Telecom Animation Film,summer,2018.0,2018-07-23 00:10:00,Novel,12.0,6.7,14208.0
Ongaku Shoujo (TV),37481,TV (New),Studio Deen,summer,2018.0,2018-07-06 23:00:00,Original,12.0,5.95,13178.0
Senjuushi,37571,TV (New),TMS Entertainment,summer,2018.0,2018-07-03 23:00:00,Game,12.0,4.91,11695.0
Aguu: Tensai Ningyou,37769,TV (New),Studio Deen,summer,2018.0,2018-07-10 00:00:00,Web manga,12.0,5.47,6100.0
Cinderella Girls Gekijou 3rd Season,37422,TV (New),"Gathering, Lesprit",summer,2018.0,2018-07-03 21:54:00,4-koma manga,13.0,6.52,5239.0
Zoids Wild,37395,TV (New),OLM,summer,2018.0,2018-07-07 06:30:00,Other,50.0,6.32,5092.0
Shinya! Tensai Bakabon,37662,TV (New),Pierrot Plus,summer,2018.0,2018-07-11 01:35:00,Manga,12.0,6.01,2872.0
Hataraku Onii-san! no 2!,37646,TV (New),"Fanworks, Tomovies",summer,2018.0,2018-07-06 21:54:00,Original,11.0,6.39,2796.0
Future Card Shin Buddyfight,37739,TV (New),"OLM, Xebec",summer,2018.0,2018-06-02 08:00:00,Card game,47.0,6.42,1943.0
Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,37328,TV (New),Studio Deen,summer,2018.0,2018-07-07 08:15:00,Original,26.0,0.0,804.0
Okojo to Yamane,37780,TV (New),          -,summer,2018.0,2018-07-19 21:54:00,Other,26.0,0.0,760.0
Space Bug,37787,TV (New),"P.I.C.S., Studio W.Baba",summer,2018.0,2018-07-08 10:30:00,Original,26.0,0.0,575.0
Semi wa Magic Cube,43684,TV (New),Durufix,summer,2018.0,2018-08-01 00:00:00,Original,26.0,0.0,447.0
Zannen na Ikimono Jiten,38016,TV (New),NHK Enterprises,summer,2018.0,2018-08-06 09:50:00,Picture book,10.0,0.0,302.0
Kaeru Ouji to Imomushi Henry,38010,TV (New),          -,summer,2018.0,2018-07-02 17:59:00,Other,130.0,0.0,271.0
Hawaiian Conu,38008,TV (New),Magic Bus,summer,2018.0,2018-07-07 07:55:00,Picture book,13.0,0.0,213.0
Boku no Hero Academia 3rd Season,36456,TV (Continuing),Bones,summer,2018.0,2018-04-07 17:30:00,Manga,25.0,8.2,1475552.0
One Piece,21,TV (Continuing),Toei Animation,summer,2018.0,1999-10-20 09:30:00,Manga,0.0,8.54,1454114.0
Black Clover,34572,TV (Continuing),Studio Pierrot,summer,2018.0,2017-10-03 18:25:00,Manga,170.0,7.97,970842.0
Steins;Gate 0,30484,TV (Continuing),White Fox,summer,2018.0,2018-04-12 01:35:00,Visual novel,23.0,8.51,627010.0
Boruto: Naruto Next Generations,34566,TV (Continuing),Studio Pierrot,summer,2018.0,2017-04-05 17:30:00,Manga,0.0,5.79,574649.0
Detective Conan,235,TV (Continuing),TMS Entertainment,summer,2018.0,1996-01-08 18:00:00,Manga,0.0,8.16,264177.0
Persona 5 the Animation,36023,TV (Continuing),CloverWorks,summer,2018.0,2018-04-08 00:30:00,Game,26.0,6.45,188780.0
Akkun to Kanojo,36864,TV (Continuing),Yumeta Company,summer,2018.0,2018-04-06 22:30:00,Manga,25.0,6.82,111672.0
Kakuriyo no Yadomeshi,36754,TV (Continuing),Gonzo,summer,2018.0,2018-04-02 22:30:00,Novel,26.0,7.5,109020.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,summer,2018.0,1992-04-13 19:30:00,Manga,0.0,7.69,60480.0
Captain Tsubasa (2018),36934,TV (Continuing),David Production,summer,2018.0,2018-04-03 01:35:00,Manga,52.0,7.41,55953.0
Gegege no Kitarou (2018),37140,TV (Continuing),Toei Animation,summer,2018.0,2018-04-01 09:00:00,Manga,97.0,7.22,41211.0
Yu☆Gi☆Oh! VRAINS,34866,TV (Continuing),Gallop,summer,2018.0,2017-05-10 18:25:00,Card game,120.0,6.62,34178.0
Juushinki Pandora,33531,TV (Continuing),Satelight,summer,2018.0,2018-03-29 23:30:00,Original,26.0,6.33,31901.0
Lupin III: Part 5,35857,TV (Continuing),Telecom Animation Film,summer,2018.0,2018-04-04 01:29:00,Manga,24.0,8.17,30606.0
Inazuma Eleven: Ares no Tenbin,33733,TV (Continuing),OLM,summer,2018.0,2018-04-06 17:55:00,Game,26.0,6.67,26769.0
Major 2nd (TV),36565,TV (Continuing),OLM,summer,2018.0,2018-04-07 17:35:00,Manga,25.0,7.46,26215.0
Gundam Build Divers,37245,TV (Continuing),Sunrise,summer,2018.0,2018-04-03 17:55:00,Original,25.0,6.29,22104.0
Hug tto! Precure,36593,TV (Continuing),Toei Animation,summer,2018.0,2018-02-04 08:30:00,Original,49.0,7.72,11680.0
Aikatsu Friends!,37204,TV (Continuing),Bandai Namco Pictures,summer,2018.0,2018-04-05 18:25:00,Game,50.0,7.09,8994.0
Cardfight!! Vanguard (2018),37476,TV (Continuing),OLM,summer,2018.0,2018-05-05 22:30:00,Original,52.0,6.73,8217.0
Beyblade Burst Chouzetsu,37283,TV (Continuing),OLM,summer,2018.0,2018-04-02 17:55:00,Original,51.0,6.31,7010.0
Nobunaga no Shinobi: Anegawa Ishiyama-hen,37126,TV (Continuing),TMS Entertainment,summer,2018.0,2018-04-07 01:35:00,4-koma manga,26.0,7.05,6608.0
Sazae-san,2406,TV (Continuing),Eiken,summer,2018.0,1969-10-05 18:30:00,4-koma manga,0.0,6.11,5820.0
Wakaokami wa Shougakusei!,37433,TV (Continuing),"DLE, Madhouse",summer,2018.0,2018-04-08 07:14:00,Novel,24.0,6.56,5375.0
Kiratto Pri☆chan,37178,TV (Continuing),"Dongwoo A&E, Tatsunoko Production",summer,2018.0,2018-04-08 10:00:00,Game,51.0,6.91,3948.0
Bonobono (TV 2016),32353,TV (Continuing),Eiken,summer,2018.0,2016-04-02 04:52:00,4-koma manga,0.0,6.39,2396.0
Koneko no Chi: Ponponra Dairyokou,36418,TV (Continuing),Marza Animation Planet,summer,2018.0,2018-04-08 07:00:00,Original,25.0,6.48,1965.0
TV Yarou Nanaana,38549,TV (Continuing),Studio Crocodile,summer,2018.0,2018-04-06 21:54:00,Original,24.0,6.2,1267.0
Yodel no Onna,36409,TV (Continuing),DLE,summer,2018.0,2017-09-22 00:00:00,Original,6.0,5.42,1235.0
Yasamura Yasashi no Yasashii Sekai,33933,TV (Continuing),DLE,summer,2018.0,2016-09-02 00:00:00,Original,33.0,0.0,994.0
Neko Konogoro,33398,TV (Continuing),Kachidoki Studio,summer,2018.0,2016-06-08 00:00:00,Manga,0.0,0.0,993.0
Duel Masters!,37484,TV (Continuing),Ascension,summer,2018.0,2018-04-01 08:30:00,Original,51.0,5.83,989.0
Neko no Robu,35478,TV (Continuing),Kachidoki Studio,summer,2018.0,2017-05-06 06:30:00,Original,0.0,0.0,965.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,summer,2018.0,2012-11-16 06:45:00,Original,0.0,0.0,737.0
Asa Da yo! Kaishain,33044,TV (Continuing),DLE,summer,2018.0,2016-04-04 06:45:00,Original,744.0,0.0,633.0
Usagi no Matthew,37467,TV (Continuing),Kachidoki Studio,summer,2018.0,2018-04-05 21:54:00,Manga,52.0,0.0,614.0
Shounen Ashibe: Go! Go! Goma-chan 3,37368,TV (Continuing),"Bridge, Husio Studio",summer,2018.0,2018-04-03 18:45:00,4-koma manga,32.0,5.76,599.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,summer,2018.0,2011-03-26 00:00:00,Original,0.0,0.0,525.0
Neko to Mata,35444,TV (Continuing),          -,summer,2018.0,2017-04-21 01:25:00,Original,67.0,0.0,505.0
Kuroneko Monroe,37325,TV (Continuing),          -,summer,2018.0,2018-04-17 02:46:00,Manga,23.0,0.0,495.0
Oretacha Youkai Ningen G,37559,TV (Continuing),DLE,summer,2018.0,2018-04-05 02:05:00,Original,26.0,0.0,460.0
Pittanko!! Nekozakana,40089,TV (Continuing),          -,summer,2018.0,2017-10-09 00:00:00,-,93.0,0.0,425.0
Kirin the Noop,35694,TV (Continuing),          -,summer,2018.0,2014-02-06 00:00:00,Original,0.0,0.0,309.0
Caribadix 2nd Season,37653,TV (Continuing),          -,summer,2018.0,2018-04-01 00:00:00,Original,39.0,0.0,243.0
Sinbi Apateu: Ghost Ball X-ui Tansaeng,40090,TV (Continuing),          -,summer,2018.0,2017-11-09 00:00:00,-,23.0,0.0,211.0
Mo Dao Zu Shi,37208,ONA,B.CMAY PICTURES,summer,2018.0,2018-07-09 00:00:00,Novel,15.0,8.49,141792.0
Emiya-san Chi no Kyou no Gohan,37033,ONA,ufotable,summer,2018.0,2018-01-25 00:00:00,Manga,13.0,7.81,90146.0
Iya na Kao sare nagara Opantsu Misete Moraitai,37021,ONA,UWAN Pictures,summer,2018.0,2018-07-14 00:00:00,Other,6.0,5.72,60168.0
Super Dragon Ball Heroes,37885,ONA,Toei Animation,summer,2018.0,2018-07-01 00:00:00,Game,0.0,5.27,54383.0
Nekopara: Koneko no Hi no Yakusoku,37983,ONA,Felix Film,summer,2018.0,2018-07-27 00:00:00,Visual novel,1.0,7.07,25560.0
Overlord: Ple Ple Pleiades 3,37781,ONA,Studio PuYUKAI,summer,2018.0,2018-07-10 00:00:00,Light novel,13.0,6.82,21027.0
Sword Gai The Animation Part II,37655,ONA,"DLE, LandQ studios, Production I.G",summer,2018.0,2018-07-30 00:00:00,Manga,12.0,5.78,19467.0
Dies Irae: To the Ring Reincarnation,36515,ONA,A.C.G.T.,summer,2018.0,2018-07-01 00:00:00,Visual novel,6.0,6.01,17766.0
Mecha-ude,37760,ONA,TriF Studio,summer,2018.0,2018-09-30 00:00:00,Original,1.0,6.92,13160.0
"Wei, Kanjian Erduo La!",38217,ONA,monofilmo,summer,2018.0,2018-08-25 00:00:00,Web manga,12.0,7.27,12721.0
Aru Zombie Shoujo no Sainan (ONA),37735,ONA,"Gonzo, Stingray",summer,2018.0,2018-07-04 00:00:00,Novel,1.0,5.37,11084.0
He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,38389,ONA,          -,summer,2018.0,2018-09-21 00:00:00,Light novel,3.0,5.93,10714.0
Cike Wu Liuqi Fanwai,38410,ONA,          -,summer,2018.0,2018-08-01 00:00:00,Original,4.0,7.53,6131.0
Yakusoku no Nanaya Matsuri,37970,ONA,Yokohama Animation Lab,summer,2018.0,2018-08-03 00:00:00,Original,1.0,6.78,5926.0
Yao Shen Ji Zhi Ying Yao Pian,38435,ONA,Ruo Hong Culture,summer,2018.0,2018-09-25 00:00:00,Novel,40.0,7.64,5676.0
Xiao Lu He Xiao Lan,38250,ONA,Haoliners Animation League,summer,2018.0,2018-08-27 00:00:00,Web manga,72.0,7.53,5286.0
Hitori no Shita: The Outcast Fanwai Pian,38325,ONA,          -,summer,2018.0,2018-09-30 00:00:00,Manga,2.0,6.62,5057.0
Ano Hi no Kanojo-tachi,37589,ONA,CloverWorks,summer,2018.0,2018-03-24 00:00:00,Original,8.0,6.65,4298.0
Monster Strike The Animation,38022,ONA,"Anima, ILCA",summer,2018.0,2018-07-08 00:00:00,Game,63.0,6.63,4189.0
God Eater Reso Nantoka Gekijou,37265,ONA,"Creators in Pack, Passione",summer,2018.0,2018-04-12 00:00:00,Game,8.0,5.64,4009.0
Sheng Shi Zhuang Niang,37209,ONA,Imagineer,summer,2018.0,2018-07-24 00:00:00,Novel,20.0,6.74,3817.0
Youkoso Japari Park,37980,ONA,          -,summer,2018.0,2018-08-10 00:00:00,-,36.0,5.89,3642.0
Love Live! School Idol Festival All Stars,40246,ONA,          -,summer,2018.0,2018-09-19 00:00:00,-,1.0,7.17,3404.0
Cinderella Girls Gekijou: Kayou Cinderella Theater 3rd Season,37424,ONA,"Gathering, Lesprit",summer,2018.0,2018-07-03 00:00:00,4-koma manga,7.0,6.38,2977.0
Harukana Receive: Yokoku,38067,ONA,C2C,summer,2018.0,2018-07-11 00:00:00,Manga,11.0,5.97,2505.0
Chainsaw Bunny,38181,ONA,          -,summer,2018.0,2018-08-01 00:00:00,Original,1.0,4.92,1800.0
Kemurikusa (2018),39416,ONA,          -,summer,2018.0,2018-08-31 00:00:00,Original,7.0,6.22,1677.0
Ze Tian Ji 4th Season,38220,ONA,Shanghai Foch Film and TV Culture Investment,summer,2018.0,2018-08-22 00:00:00,Novel,12.0,7.13,1584.0
God Eater Reso Nantoka Gekijou: Episode EX,38433,ONA,"Creators in Pack, Passione",summer,2018.0,2018-08-06 00:00:00,Game,2.0,5.5,1572.0
Nora to Oujo to Noraneko Heart: Nora Fuku Ekichou Shuunin-shiki,38367,ONA,          -,summer,2018.0,2018-09-14 00:00:00,Original,1.0,5.1,1506.0
Green Dakara x Mirai no Mirai,38028,ONA,          -,summer,2018.0,2018-07-13 00:00:00,Original,2.0,5.25,1413.0
Hentatsu,37948,ONA,          -,summer,2018.0,2018-01-31 00:00:00,Original,9.0,5.47,1382.0
Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,39419,ONA,          -,summer,2018.0,2018-09-21 00:00:00,Game,12.0,7.24,1366.0
Robot Girls Neo,37562,ONA,Toei Animation,summer,2018.0,2018-08-18 00:00:00,Original,3.0,0.0,1313.0
Tales of the Rays Gekijou,36955,ONA,Bandai Namco Pictures,summer,2018.0,2018-07-20 00:00:00,Game,8.0,6.16,1209.0
Tales of Crestoria,38361,ONA,Kamikaze Douga,summer,2018.0,2018-09-11 00:00:00,Game,4.0,6.07,1143.0
Koukyousei Million Arthur,38386,ONA,          -,summer,2018.0,2018-09-25 00:00:00,Game,1.0,5.48,1042.0
Hanasaku Kizuna no Romantan,38469,ONA,"Arvo Animation, Yokohama Animation Lab",summer,2018.0,2018-09-01 00:00:00,Game,1.0,5.29,1040.0
Holiday Love: Fuufukan Renai,38100,ONA,          -,summer,2018.0,2018-08-03 00:00:00,Manga,20.0,0.0,1007.0
Xixing Ji,38490,ONA,BYMENT,summer,2018.0,2018-07-18 00:00:00,Manga,16.0,6.72,849.0
Oshiego ni Kyouhaku Sareru no wa Hanzai Desu ka?,38063,ONA,          -,summer,2018.0,2018-07-23 00:00:00,Light novel,1.0,5.76,833.0
Gift±,38348,ONA,          -,summer,2018.0,2018-09-21 00:00:00,Manga,20.0,0.0,806.0
"Kiss made, Ato 1 Byou.",38164,ONA,          -,summer,2018.0,2018-08-10 00:00:00,Web manga,30.0,0.0,680.0
Chainsaw Bunny: Deleted Scene,37256,ONA,          -,summer,2018.0,2018-08-01 00:00:00,Original,1.0,4.75,513.0
Qing Chi Hong Xiaodou Ba!,38412,ONA,Making Animation,summer,2018.0,2018-07-05 00:00:00,Original,12.0,6.48,511.0
Coffee Ikaga Deshou,38219,ONA,Asura Film,summer,2018.0,2018-08-24 00:00:00,Manga,30.0,0.0,497.0
Musunde Hiraite,38272,ONA,Creators in Pack,summer,2018.0,2018-09-07 00:00:00,Manga,30.0,0.0,490.0
And2! And2!,38346,ONA,Seven Stone Entertainment,summer,2018.0,2018-08-15 00:00:00,Other,1.0,5.64,375.0
Readyyy!,38485,ONA,          -,summer,2018.0,2018-08-26 00:00:00,Game,1.0,5.57,366.0
Si Hai Jing Qi,38690,ONA,          -,summer,2018.0,2018-08-16 00:00:00,Novel,12.0,0.0,341.0
Megane no Mahou,38456,ONA,Tatsunoko Production,summer,2018.0,2018-09-24 00:00:00,Original,1.0,6.31,320.0
Idol Fantasy,38471,ONA,          -,summer,2018.0,2018-07-13 00:00:00,Game,1.0,5.44,311.0
#Compass,38603,ONA,"Echoes, TMS Entertainment",summer,2018.0,2018-08-22 00:00:00,Game,0.0,0.0,306.0
Himitsukessha Taka no Tsume GG,38025,ONA,          -,summer,2018.0,2018-07-19 00:00:00,Original,0.0,0.0,263.0
Lipton #watashitolipton,38023,ONA,          -,summer,2018.0,2018-07-20 00:00:00,Original,3.0,0.0,257.0
Fin-tan to Sauna ni Nyuurou,38066,ONA,          -,summer,2018.0,2018-07-09 00:00:00,Original,1.0,0.0,240.0
Bai Gui Youeryuan,42443,ONA,Painting Dream,summer,2018.0,2018-07-14 00:00:00,Manga,10.0,0.0,229.0
Karrimor Mountain Club,39197,ONA,          -,summer,2018.0,2018-07-17 00:00:00,Original,4.0,0.0,200.0
Ishii Hiroyuki x Saitou Souma Essay-shuu,38407,ONA,          -,summer,2018.0,2018-09-25 00:00:00,Original,1.0,0.0,199.0
Kyoei Tankou-sho,39841,ONA,G-angle,summer,2018.0,2018-08-03 00:00:00,Original,1.0,0.0,194.0
Tian Yu 2nd Season: Cang Gu Zhi Ban,42070,ONA,Sparkly Key Animation Studio,summer,2018.0,2018-07-25 00:00:00,Game,13.0,0.0,168.0
Taka no Tsume-dan no Ike! ODAman,40393,ONA,          -,summer,2018.0,2018-09-20 00:00:00,Original,0.0,0.0,149.0
Dot Bit Retro: Boku Dake no Kusoge,38007,ONA,Asura Film,summer,2018.0,2018-07-20 00:00:00,Original,10.0,0.0,139.0
U-turn wa Wakai Uchi ni Shiro!,42547,ONA,DLE,summer,2018.0,2018-07-21 00:00:00,Original,3.0,0.0,91.0
Jiyi U-Pan,41942,ONA,          -,summer,2018.0,2018-07-19 00:00:00,Other,15.0,0.0,18.0
Shingeki no Kyojin: Lost Girls,36106,OVA,Wit Studio,summer,2018.0,2017-12-08 00:00:00,Novel,3.0,7.77,199100.0
