title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes,score,members
Tenkuu Shinpan,43690,ONA,Zero-G,winter,2021.0,2021-02-25 00:00:00,Manga,12.0,6.78,208849.0
B: The Beginning Succession,37994,ONA,Production I.G,winter,2021.0,2021-03-18 00:00:00,Original,6.0,6.16,73337.0
Super Dragon Ball Heroes,37885,ONA,Toei Animation,winter,2021.0,2018-07-01 00:00:00,Game,0.0,5.27,61049.0
Kimetsu Gakuen: Valentine-hen,47398,ONA,ufotable,winter,2021.0,2021-02-14 00:00:00,Original,4.0,6.69,33650.0
Tian Guan Ci Fu Special,44070,ONA,Haoliners Animation League,winter,2021.0,2021-02-16 00:00:00,Novel,1.0,8.51,24723.0
Wu Liuqi Zhi Xuanwu Guo Pian,45556,ONA,          -,winter,2021.0,2021-01-21 00:00:00,Original,10.0,8.44,22628.0
Otona no Bouguya-san II,42862,ONA,IMAGICA Lab.,winter,2021.0,2021-01-02 00:00:00,4-koma manga,12.0,5.48,10208.0
Enen no Shouboutai Mini Anime,45999,ONA,          -,winter,2021.0,2021-01-08 00:00:00,Manga,30.0,5.89,8287.0
Shanhe Jian Xin,44196,ONA,Motion Magic,winter,2021.0,2021-02-08 00:00:00,Novel,16.0,7.75,4850.0
Douluo Dalu: Haishen Zhi Guang,48631,ONA,Sparkly Key Animation Studio,winter,2021.0,2021-02-20 00:00:00,Novel,13.0,8.2,3894.0
Doki Doki! Mini Mini! Kakushi Dungeon Gekijou,45658,ONA,          -,winter,2021.0,2021-01-09 00:00:00,Light novel,14.0,5.79,3371.0
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω Mini Anime,48615,ONA,"AQUA ARIS, Magma Studio",winter,2021.0,2021-03-14 00:00:00,Light novel,18.0,5.77,3083.0
Doupo Cangqiong 4th Season,44412,ONA,Motion Magic,winter,2021.0,2021-03-28 00:00:00,Novel,24.0,8.02,2930.0
Youjo Shachou,43001,ONA,Project No.9,winter,2021.0,2021-01-01 00:00:00,Manga,13.0,6.61,2728.0
Home!,48577,ONA,Orange,winter,2021.0,2021-03-26 00:00:00,Original,1.0,6.76,2646.0
Shin Tennis no Ouji-sama: Hyoutei vs. Rikkai - Game of Future,41842,ONA,"M.S.C, Studio Kai",winter,2021.0,2021-02-13 00:00:00,Manga,2.0,7.0,2082.0
Inou no AICis: ESP & High School Detective,47537,ONA,          -,winter,2021.0,2021-02-13 00:00:00,Original,15.0,0.0,1401.0
Blue Archive,48824,ONA,Yostar Pictures,winter,2021.0,2021-01-25 00:00:00,Game,0.0,6.5,1279.0
Chocomatsu-san: White Day-hen,48409,ONA,Studio Pierrot,winter,2021.0,2021-03-13 00:00:00,Other,3.0,0.0,1264.0
2.43 Mini Anime: Inside Story,46004,ONA,          -,winter,2021.0,2021-01-09 00:00:00,Novel,10.0,5.31,1212.0
Chocomatsu-san: Valentine's Day-hen,46735,ONA,Studio Pierrot,winter,2021.0,2021-02-13 00:00:00,Other,3.0,6.06,1188.0
Ai Zai Xiyuan Qian 2nd Season,47795,ONA,Taikong Works,winter,2021.0,2021-02-14 00:00:00,Music,16.0,0.0,1116.0
Xing Wushen Jue,47044,ONA,Ruo Hong Culture,winter,2021.0,2021-01-28 00:00:00,Novel,40.0,6.95,1097.0
Huyao Xiao Hongniang: Liang Shenghua,48694,ONA,Haoliners Animation League,winter,2021.0,2021-03-26 00:00:00,Manga,12.0,6.45,1089.0
2.43 Mini Anime: Fukui-ben Kouza,46003,ONA,          -,winter,2021.0,2021-01-07 00:00:00,Novel,8.0,5.28,1088.0
Fanren Xiu Xian Chuan: Yan Jia Bao Dazhan,45558,ONA,"Original Force, Wan Wei Mao Donghua",winter,2021.0,2021-01-31 00:00:00,Novel,4.0,7.39,1083.0
Mashiro no Oto Mini,46119,ONA,AQUA ARIS,winter,2021.0,2021-01-15 00:00:00,Manga,33.0,5.78,884.0
Kuiba Zhi Shu Tu,47403,ONA,Vasoon Animation,winter,2021.0,2021-01-17 00:00:00,Novel,7.0,0.0,831.0
Wei Wo Du Shen,46821,ONA,          -,winter,2021.0,2021-02-04 00:00:00,Novel,50.0,6.29,776.0
Urvan,45518,ONA,Toei Animation,winter,2021.0,2021-02-12 00:00:00,Original,1.0,5.92,669.0
Ichiban Kuji Natsume Yuujinchou: Nyanko-sensei to Hana Shirabe,48829,ONA,          -,winter,2021.0,2021-03-12 00:00:00,-,1.0,6.38,668.0
Wan Jie Qi Yuan,48097,ONA,Ruo Hong Culture,winter,2021.0,2021-02-17 00:00:00,Novel,40.0,6.72,650.0
Chang Jian Feng Yun,45557,ONA,Xuni Yinxiang Gongzuo Shi,winter,2021.0,2021-01-22 00:00:00,Original,10.0,6.22,628.0
Wo Shi Da Shenxian 2nd Season,48369,ONA,CG Year,winter,2021.0,2021-02-25 00:00:00,-,16.0,6.78,624.0
Zhen Dao Ge,48759,ONA,          -,winter,2021.0,2021-02-05 00:00:00,Original,12.0,6.57,593.0
Liu Xing Huan Jian,46639,ONA,Soyep,winter,2021.0,2021-01-28 00:00:00,Novel,60.0,0.0,582.0
Wan Jie Shen Zhu 3rd Season,48480,ONA,          -,winter,2021.0,2021-03-17 00:00:00,Manga,96.0,0.0,568.0
With All Our Hearts,45643,ONA,          -,winter,2021.0,2021-01-06 00:00:00,Original,1.0,6.52,522.0
Sayonara Watashi no Cramer Mini Anime,48616,ONA,          -,winter,2021.0,2021-03-16 00:00:00,Manga,24.0,0.0,513.0
Jue Ding,46630,ONA,Seven Stone Entertainment,winter,2021.0,2021-02-06 00:00:00,Manga,26.0,0.0,423.0
Shouxi Yu Ling Shi 2,48543,ONA,Soyep,winter,2021.0,2021-03-03 00:00:00,Original,60.0,0.0,413.0
Fei Ren Zai 4th Season,48374,ONA,"Fenz, Tencent Penguin Pictures",winter,2021.0,2021-02-03 00:00:00,Manga,12.0,0.0,398.0
Hachimitsu Suicide Machine,48576,ONA,Usagi Ou,winter,2021.0,2021-03-26 00:00:00,Original,1.0,0.0,394.0
Id:Indeed,46084,ONA,NAZ,winter,2021.0,2021-01-08 00:00:00,Original,12.0,0.0,379.0
Shichigahama de Mitsuketa,48512,ONA,Jichitai Anime,winter,2021.0,2021-03-10 00:00:00,Original,1.0,0.0,366.0
Amemiya-san,49112,ONA,          -,winter,2021.0,2021-03-09 00:00:00,Other,0.0,0.0,364.0
Ichi Nichi Shite Narazu,47618,ONA,GEEK TOYS,winter,2021.0,2021-02-08 00:00:00,Original,1.0,0.0,336.0
"Tokimeki wa, Sugu Soba ni.",48570,ONA,The Answer Studio,winter,2021.0,2021-01-24 00:00:00,Original,0.0,0.0,273.0
Oshiete Hokusai! The Animation,41250,ONA,CoMix Wave Films,winter,2021.0,2021-03-07 00:00:00,Web manga,10.0,0.0,272.0
Deliver Police: Nishitokyo-shi Deliver Keisatsutai,48575,ONA,IMAGICA Lab.,winter,2021.0,2021-03-26 00:00:00,Original,1.0,0.0,229.0
Gudetama: Muhоu Chitai de Jiyuu mo Fujiyuu,50419,ONA,Gathering,winter,2021.0,2021-01-21 00:00:00,Original,0.0,0.0,207.0
Huanji 45 Miao,42550,ONA,Xanthus Media,winter,2021.0,2021-03-25 00:00:00,Original,13.0,0.0,191.0
Ryuusatsu no Kyoukotsu,48589,ONA,Tsumugi Akita Animation Lab,winter,2021.0,2021-03-26 00:00:00,Original,1.0,0.0,169.0
Powerful Pro Yakyuu: Powerful Koukou-hen,48452,ONA,CloverWorks,winter,2021.0,2021-03-20 00:00:00,Game,4.0,0.0,167.0
Candy Caries,49978,ONA,Wit Studio,winter,2021.0,2021-03-21 00:00:00,Original,1.0,0.0,148.0
23-ji no Saga Meshi Anime,47426,ONA,Studio Kai,winter,2021.0,2021-02-15 00:00:00,Original,10.0,0.0,140.0
Yuusei Koukou Tenmonbu,48628,ONA,AQUA ARIS,winter,2021.0,2021-03-11 00:00:00,Other,20.0,0.0,115.0
Dushi Miao Qitan,45997,ONA,          -,winter,2021.0,2021-01-30 00:00:00,Manga,20.0,0.0,111.0
Bessatsu Kamen Rider Saber: Tanpen Katsudou Manga Shuu,47425,ONA,          -,winter,2021.0,2021-02-01 00:00:00,-,6.0,0.0,100.0
Ikinuke! Bakusou! Kusohamu-chan!,48544,ONA,          -,winter,2021.0,2021-03-17 00:00:00,Manga,0.0,0.0,100.0
Shouji Li de Huanxiong Xiao Zhen,48899,ONA,TthunDer Animation,winter,2021.0,2021-01-21 00:00:00,Web manga,26.0,0.0,89.0
Ikinuke! Bakusou! Kusohamu-chan! Episode 0,48988,ONA,          -,winter,2021.0,2021-03-17 00:00:00,Manga,1.0,0.0,87.0
Wotaku ni Koi wa Muzukashii OVA,38349,OVA,"A-1 Pictures, Lapin Track",winter,2021.0,2019-03-29 00:00:00,Web manga,3.0,7.92,145974.0
Alice in Deadly School,33839,OVA,Hoods Entertainment,winter,2021.0,2021-01-04 00:00:00,Other,1.0,5.25,17462.0
Saezuru Tori wa Habatakanai: Don't Stay Gold,41290,OVA,GRIZZLY,winter,2021.0,2021-03-01 00:00:00,Manga,1.0,7.31,11704.0
Planetarian: Snow Globe,40778,OVA,Okuruto Noboru,winter,2021.0,2021-01-20 00:00:00,Visual novel,1.0,7.24,9200.0
Bean Bandit,37483,OVA,          -,winter,2021.0,2021-01-19 00:00:00,-,1.0,0.0,3685.0
Initial D Battle Stage 3,47410,OVA,          -,winter,2021.0,2021-03-05 00:00:00,Manga,1.0,7.18,2523.0
Himote House: Dai Panic! Minna de Gokiburi Taiji,39722,OVA,Bouncy,winter,2021.0,,Original,1.0,5.84,1275.0
Tasuuketsu: Judgement Assizes,42805,OVA,IMAGICA Lab.,winter,2021.0,2021-01-29 00:00:00,Web manga,1.0,0.0,268.0
Evangelion: 3.0+1.0 Thrice Upon a Time,3786,Movie,Khara,winter,2021.0,2021-03-08 00:00:00,Original,1.0,8.67,256026.0
Gintama: The Final,39486,Movie,Bandai Namco Pictures,winter,2021.0,2021-01-08 00:00:00,Manga,1.0,9.02,82980.0
Princess Principal: Crown Handler Movie 1,37807,Movie,Actas,winter,2021.0,2021-02-11 00:00:00,Original,1.0,7.53,33588.0
Natsume Yuujinchou: Ishi Okoshi to Ayashiki Raihousha,42894,Movie,Shuka,winter,2021.0,2021-01-16 00:00:00,Manga,1.0,8.1,24285.0
Seitokai Yakuindomo Movie 2,40814,Movie,GoHands,winter,2021.0,2021-01-01 00:00:00,4-koma manga,1.0,7.78,22895.0
Bishoujo Senshi Sailor Moon Eternal Movie 1,40024,Movie,"Studio Deen, Toei Animation",winter,2021.0,2021-01-08 00:00:00,Manga,1.0,7.47,19546.0
Bishoujo Senshi Sailor Moon Eternal Movie 2,40429,Movie,"Studio Deen, Toei Animation",winter,2021.0,2021-02-11 00:00:00,Manga,1.0,7.7,15211.0
Girls & Panzer: Saishuushou Part 3,39166,Movie,Actas,winter,2021.0,2021-03-26 00:00:00,Original,1.0,7.62,12434.0
Aria the Crepuscolo,41674,Movie,J.C.Staff,winter,2021.0,2021-03-05 00:00:00,Manga,1.0,7.83,8024.0
Detective Conan: The Scarlet Alibi,47413,Movie,TMS Entertainment,winter,2021.0,2021-02-11 00:00:00,Manga,1.0,7.18,4770.0
Tokyo 7th Sisters: Bokura wa Aozora ni Naru,41307,Movie,LandQ studios,winter,2021.0,2021-02-26 00:00:00,Game,1.0,6.41,2538.0
Xin Shen Bang: Nezha Chonsheng,44061,Movie,Light Chaser Animation Studios,winter,2021.0,2021-02-12 00:00:00,Original,1.0,7.32,2448.0
Santa Company: Manatsu no Merry Christmas,46491,Movie,ORENDA,winter,2021.0,2021-01-28 00:00:00,Original,1.0,5.44,1983.0
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,42422,Movie,Toei Animation,winter,2021.0,2021-03-20 00:00:00,Original,1.0,7.06,1603.0
Tropical-Rouge! Precure Petit Tobikome! Collaboration ♡ Dance Party!,46650,Movie,Toei Animation,winter,2021.0,2021-03-20 00:00:00,Original,1.0,6.35,784.0
Bai She Chuan Zhi Bai Suzhen,44060,Movie,          -,winter,2021.0,2021-02-12 00:00:00,Other,1.0,0.0,207.0
Tokyo 7th Sisters: Bokura wa Aozora ni Naru: Character Butai Aisatsu Eizou,49341,Movie,          -,winter,2021.0,2021-02-26 00:00:00,Original,3.0,0.0,195.0
Lie Yang Tiandao II,48754,Movie,Transcendence Picture,winter,2021.0,2021-02-12 00:00:00,Original,1.0,0.0,186.0
Gintama: The Semi-Final,44087,Special,Bandai Namco Pictures,winter,2021.0,2021-01-15 00:00:00,Manga,2.0,8.49,45902.0
Yakusoku no Neverland 2nd Season: Michishirube,47616,Special,CloverWorks,winter,2021.0,2021-02-12 00:00:00,Manga,1.0,4.64,40488.0
Tensei shitara Slime Datta Ken: Kanwa - Hinata Sakaguchi,45753,Special,8bit,winter,2021.0,2021-01-05 00:00:00,Light novel,1.0,6.66,39142.0
SK∞: Crazy Rock Jam,48456,Special,Bones,winter,2021.0,2021-03-14 00:00:00,Original,1.0,6.69,27650.0
Dogeza de Tanondemita: Isekai-hen,42990,Special,DMM pictures,winter,2021.0,2021-01-12 00:00:00,Web manga,1.0,5.7,12581.0
Nu Wushen de Canzhuo Spring Festival Special,47614,Special,          -,winter,2021.0,2021-02-11 00:00:00,Game,1.0,7.01,1465.0
Twisted Wonderland 1st Anniversary PV,48952,Special,          -,winter,2021.0,2021-03-17 00:00:00,Game,1.0,6.38,515.0
e-ma Nodo Ame CMs,48432,Special,          -,winter,2021.0,2021-02-12 00:00:00,Original,3.0,5.65,263.0
Sazae-san: Valentine-hen,47542,Special,          -,winter,2021.0,2021-02-14 00:00:00,-,1.0,0.0,134.0
LB Commerce CM,50480,Special,          -,winter,2021.0,2021-02-02 00:00:00,Original,1.0,0.0,50.0
Boku no Hero Academia 5th Season,41587,TV (New),Bones,spring,2021.0,2021-03-27 17:30:00,Manga,25.0,7.46,796563.0
Tokyo Revengers,42249,TV (New),LIDENFILMS,spring,2021.0,2021-04-11 02:08:00,Manga,24.0,8.25,767471.0
Fumetsu no Anata e,41025,TV (New),Brain's Base,spring,2021.0,2021-04-12 22:50:00,Manga,20.0,8.43,590996.0
"Ijiranaide, Nagatoro-san",42361,TV (New),Telecom Animation Film,spring,2021.0,2021-04-11 01:00:00,Manga,12.0,7.44,559442.0
Hige wo Soru. Soshite Joshikousei wo Hirou.,40938,TV (New),Project No.9,spring,2021.0,2021-04-05 22:30:00,Light novel,13.0,7.33,445902.0
86,41457,TV (New),A-1 Pictures,spring,2021.0,2021-04-11 00:00:00,Light novel,11.0,8.21,419132.0
Vivy: Fluorite Eye's Song,46095,TV (New),Wit Studio,spring,2021.0,2021-04-03 23:30:00,Original,13.0,8.48,350530.0
Fruits Basket: The Final,42938,TV (New),TMS Entertainment,spring,2021.0,2021-04-06 01:30:00,Manga,13.0,9.06,286436.0
Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,41623,TV (New),"Okuruto Noboru, Tezuka Productions",spring,2021.0,2021-04-09 01:28:00,Light novel,10.0,6.73,284996.0
"Sentouin, Hakenshimasu!",41456,TV (New),J.C.Staff,spring,2021.0,2021-04-04 21:00:00,Light novel,12.0,7.21,266308.0
"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",40586,TV (New),Revoroot,spring,2021.0,2021-04-10 21:00:00,Light novel,12.0,7.01,254795.0
Tensura Nikki: Tensei shitara Slime Datta Ken,41488,TV (New),8bit,spring,2021.0,2021-04-06 23:00:00,Manga,12.0,7.56,233201.0
Odd Taxi,46102,TV (New),"OLM, P.I.C.S.",spring,2021.0,2021-04-06 02:00:00,Original,13.0,8.77,219461.0
Shaman King (2021),42205,TV (New),Bridge,spring,2021.0,2021-04-01 17:55:00,Manga,52.0,6.66,202583.0
Osananajimi ga Zettai ni Makenai Love Comedy,43007,TV (New),Doga Kobo,spring,2021.0,2021-04-14 21:00:00,Light novel,12.0,6.1,198928.0
Mairimashita! Iruma-kun 2nd Season,41402,TV (New),Bandai Namco Pictures,spring,2021.0,2021-04-17 17:35:00,Manga,21.0,8.1,187775.0
Koi to Yobu ni wa Kimochi Warui,41103,TV (New),Nomad,spring,2021.0,2021-04-05 22:00:00,Web manga,12.0,7.18,175924.0
Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,44276,TV (New),ENGI,spring,2021.0,2021-04-07 22:30:00,Light novel,12.0,6.5,170592.0
Edens Zero,42192,TV (New),J.C.Staff,spring,2021.0,2021-04-11 00:55:00,Manga,25.0,7.35,168414.0
Zombieland Saga: Revenge,40174,TV (New),MAPPA,spring,2021.0,2021-04-08 23:30:00,Original,12.0,8.04,160770.0
Yuukoku no Moriarty 2nd Season,43325,TV (New),Production I.G,spring,2021.0,2021-04-04 22:30:00,Manga,13.0,8.23,159623.0
Nomad: Megalo Box 2,40729,TV (New),TMS Entertainment,spring,2021.0,2021-04-04 23:00:00,Original,13.0,8.21,150852.0
Shadows House,43439,TV (New),CloverWorks,spring,2021.0,2021-04-11 00:30:00,Manga,13.0,7.76,147836.0
Seijo no Maryoku wa Bannou Desu,42826,TV (New),Diomedéa,spring,2021.0,2021-04-06 23:30:00,Light novel,12.0,7.26,119270.0
Mashiro no Oto,42590,TV (New),Shin-Ei Animation,spring,2021.0,2021-04-03 02:25:00,Manga,12.0,7.56,116880.0
Mars Red,41265,TV (New),Signal.MD,spring,2021.0,2021-04-06 01:59:00,Other,13.0,6.63,104521.0
SSSS.Dynazenon,40870,TV (New),Trigger,spring,2021.0,2021-04-02 22:00:00,Original,12.0,7.45,95781.0
Super Cub,40685,TV (New),Studio Kai,spring,2021.0,2021-04-07 23:00:00,Light novel,12.0,7.45,82327.0
Shakunetsu Kabaddi,42395,TV (New),TMS Entertainment,spring,2021.0,2021-04-03 01:23:00,Web manga,12.0,7.08,82085.0
Jouran: The Princess of Snow and Blood,47250,TV (New),Bakken Record,spring,2021.0,2021-04-07 01:29:00,Original,12.0,6.1,82017.0
Bakuten!!,43756,TV (New),Zexcs,spring,2021.0,2021-04-09 00:55:00,Original,12.0,7.58,77971.0
Bishounen Tanteidan,40752,TV (New),Shaft,spring,2021.0,2021-04-11 02:00:00,Novel,12.0,7.19,77399.0
Subarashiki Kono Sekai The Animation,42307,TV (New),"domerica, Shin-Ei Animation",spring,2021.0,2021-04-10 02:25:00,Game,12.0,6.15,58938.0
Godzilla: S.P,43229,TV (New),"Bones, Orange",spring,2021.0,2021-04-01 22:30:00,Original,13.0,6.69,52781.0
"Dragon, Ie wo Kau.",40526,TV (New),Signal.MD,spring,2021.0,2021-04-04 22:00:00,Manga,12.0,6.42,43201.0
Seven Knights Revolution: Eiyuu no Keishousha,47391,TV (New),"domerica, LIDENFILMS",spring,2021.0,2021-04-05 00:00:00,Game,12.0,6.35,42635.0
Yakunara Mug Cup mo,42568,TV (New),Nippon Animation,spring,2021.0,2021-04-03 00:55:00,Manga,12.0,6.5,37696.0
Sayonara Watashi no Cramer,42774,TV (New),LIDENFILMS,spring,2021.0,2021-04-04 23:30:00,Manga,13.0,6.1,37171.0
Blue Reflection Ray,47639,TV (New),J.C.Staff,spring,2021.0,2021-04-10 01:55:00,Game,24.0,5.78,23282.0
Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,45665,TV (New),Studio Comet,spring,2021.0,2021-04-08 23:00:00,Original,12.0,5.96,17388.0
Cestvs: The Roman Fighter,43763,TV (New),Bandai Namco Pictures,spring,2021.0,2021-04-15 00:55:00,Manga,11.0,5.98,17149.0
Cardfight!! Vanguard: overDress,42516,TV (New),"GIFTanimation, Kinema Citrus, Studio Jemi",spring,2021.0,2021-04-03 08:00:00,Original,12.0,5.88,10421.0
Battle Athletess Daiundoukai ReSTART!,42321,TV (New),Seven,spring,2021.0,2021-04-11 01:30:00,Original,12.0,5.14,6612.0
Itazuraguma no Gloomy,45587,TV (New),NAZ,spring,2021.0,2021-04-12 23:57:00,Other,12.0,5.16,5879.0
Yuuki Yuuna wa Yuusha de Aru Churutto!,42071,TV (New),"DMM.futureworks, W-Toon Studio",spring,2021.0,2021-04-10 01:50:00,Game,12.0,5.92,5814.0
Dinosaur Biyori,45618,TV (New),Fanworks,spring,2021.0,2021-04-04 00:57:00,Original,26.0,0.0,1741.0
Shikaru Neko,48442,TV (New),          -,spring,2021.0,2021-03-22 00:00:00,Manga,0.0,0.0,1282.0
Mazica Party,48391,TV (New),OLM,spring,2021.0,2021-04-04 09:30:00,Original,0.0,5.33,1180.0
Uchuu Nanchara Kotetsu-kun,42870,TV (New),Fanworks,spring,2021.0,2021-04-07 18:45:00,Web manga,0.0,0.0,523.0
Utau Soccer Panda Mifanda,42068,TV (New),          -,spring,2021.0,2021-04-02 03:00:00,Other,12.0,0.0,338.0
Hyper Positive Yogoremon,48770,TV (New),FIREBUG,spring,2021.0,2021-04-18 00:00:00,Original,12.0,0.0,307.0
One Piece,21,TV (Continuing),Toei Animation,spring,2021.0,1999-10-20 09:30:00,Manga,0.0,8.62,1737493.0
Boruto: Naruto Next Generations,34566,TV (Continuing),Studio Pierrot,spring,2021.0,2017-04-05 17:30:00,Manga,0.0,5.89,701165.0
Nanatsu no Taizai: Fundo no Shinpan,41491,TV (Continuing),Studio Deen,spring,2021.0,2021-01-13 17:55:00,Manga,24.0,6.62,303969.0
"Kumo Desu ga, Nani ka?",37984,TV (Continuing),Millepensee,spring,2021.0,2021-01-08 21:30:00,Light novel,24.0,7.45,294358.0
Detective Conan,235,TV (Continuing),TMS Entertainment,spring,2021.0,1996-01-08 18:00:00,Manga,0.0,8.16,293970.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,spring,2021.0,1992-04-13 19:30:00,Manga,0.0,7.73,67992.0
Kingdom 3rd Season,40682,TV (Continuing),"Pierrot Plus, Studio Signpost",spring,2021.0,2020-04-06 00:10:00,Manga,26.0,8.77,59424.0
Dragon Quest: Dai no Daibouken (2020),40906,TV (Continuing),Toei Animation,spring,2021.0,2020-10-03 09:30:00,Manga,0.0,7.12,54807.0
Back Arrow,40964,TV (Continuing),Studio VOLN,spring,2021.0,2021-01-09 00:00:00,Original,24.0,6.31,32859.0
Yu☆Gi☆Oh!: Sevens,40145,TV (Continuing),Bridge,spring,2021.0,2020-04-04 07:30:00,Card game,0.0,5.27,14065.0
Maiko-san Chi no Makanai-san,41556,TV (Continuing),J.C.Staff,spring,2021.0,2021-02-25 08:30:00,Manga,12.0,6.69,12328.0
Tropical-Rouge! Precure,44191,TV (Continuing),Toei Animation,spring,2021.0,2021-02-28 08:30:00,Original,0.0,7.19,7616.0
Sazae-san,2406,TV (Continuing),Eiken,spring,2021.0,1969-10-05 18:30:00,4-koma manga,0.0,6.13,6708.0
D4DJ Petit Mix,45782,TV (Continuing),"DMM.futureworks, W-Toon Studio",spring,2021.0,2021-02-05 23:00:00,Original,26.0,6.9,3847.0
Rebirth,40129,TV (Continuing),LIDENFILMS Osaka Studio,spring,2021.0,2020-01-05 01:00:00,Card game,48.0,5.76,3766.0
Tokyo Gambo,44056,TV (Continuing),Jumonji,spring,2021.0,2020-11-21 03:20:00,Original,0.0,0.0,3126.0
Bonobono (TV 2016),32353,TV (Continuing),Eiken,spring,2021.0,2016-04-02 04:52:00,4-koma manga,0.0,6.37,2564.0
Aikatsu Planet!,42653,TV (Continuing),Bandai Namco Pictures,spring,2021.0,2021-01-10 07:00:00,Game,24.0,6.53,2391.0
Kiratto Pri☆chan Season 3,40880,TV (Continuing),Tatsunoko Production,spring,2021.0,2020-04-05 10:00:00,Game,51.0,6.78,1594.0
Okashi na Sabaku no Suna to Manu,45207,TV (Continuing),Kachidoki Studio,spring,2021.0,2021-02-14 03:20:00,Manga,50.0,5.64,1171.0
Neko Konogoro,33398,TV (Continuing),Kachidoki Studio,spring,2021.0,2016-06-08 00:00:00,Manga,0.0,0.0,1118.0
Neko no Robu,35478,TV (Continuing),Kachidoki Studio,spring,2021.0,2017-05-06 06:30:00,Original,0.0,0.0,1099.0
Seizei Ganbare! Mahou Shoujo Kurumi 3rd Season,42482,TV (Continuing),Pie in the sky,spring,2021.0,2020-10-07 23:54:00,Original,25.0,0.0,897.0
Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?,30151,TV (Continuing),          -,spring,2021.0,2012-11-16 06:45:00,Original,0.0,0.0,820.0
Shiawase Haitatsu Taneko,10506,TV (Continuing),Kachidoki Studio,spring,2021.0,2011-03-26 00:00:00,Original,0.0,0.0,591.0
Kirin the Noop,35694,TV (Continuing),          -,spring,2021.0,2014-02-06 00:00:00,Original,0.0,0.0,404.0
Kaoru no Taisetsu na Mono,43416,TV (Continuing),Kachidoki Studio,spring,2021.0,2020-11-18 23:29:00,Original,0.0,0.0,393.0
Manul no Yuube,38776,TV (Continuing),          -,spring,2021.0,2018-11-11 00:00:00,Web manga,0.0,0.0,330.0
Gokushufudou,43692,ONA,J.C.Staff,spring,2021.0,2021-04-08 00:00:00,Manga,5.0,7.12,267167.0
Shuumatsu no Walküre,44942,ONA,Graphinica,spring,2021.0,2021-06-17 00:00:00,Manga,12.0,6.63,159440.0
Shiguang Dailiren,44074,ONA,Studio LAN,spring,2021.0,2021-04-30 00:00:00,Original,11.0,8.83,146004.0
Yasuke,43697,ONA,MAPPA,spring,2021.0,2021-04-29 00:00:00,Other,6.0,5.8,59557.0
Mini Dragon,48590,ONA,Kyoto Animation,spring,2021.0,2021-04-07 00:00:00,Manga,13.0,7.36,43402.0
Youjo Senki: Sabaku no Pasta Daisakusen,49236,ONA,Nut,spring,2021.0,2021-06-19 00:00:00,Light novel,1.0,7.4,37914.0
Hetalia World★Stars,43591,ONA,Studio Deen,spring,2021.0,2021-04-01 00:00:00,Manga,12.0,6.83,16600.0
Shiguang Dailiren Fan Wai Pian: Biwu Zhaoqin,49200,ONA,Studio LAN,spring,2021.0,2021-05-28 00:00:00,Original,1.0,7.82,14497.0
Eden (ONA),39728,ONA,"CGCG Studio, Qubic Pictures",spring,2021.0,2021-05-27 00:00:00,Original,4.0,6.37,13368.0
Etotama: Nyankyaku Banrai,37346,ONA,Shirogumi,spring,2021.0,2021-05-25 00:00:00,Original,1.0,6.39,8270.0
Yoru no Kuni,48727,ONA,Studio Daisy,spring,2021.0,2021-04-16 00:00:00,Original,3.0,7.52,7933.0
Chibi Revenger,48735,ONA,"LIDENFILMS, Studio PuYUKAI",spring,2021.0,2021-04-12 00:00:00,Manga,24.0,7.3,6832.0
Artiswitch,49066,ONA,Sunrise,spring,2021.0,2021-05-28 00:00:00,Original,6.0,7.14,6754.0
Hololive Alternative,47904,ONA,Hololive Production,spring,2021.0,2021-05-21 00:00:00,Other,1.0,8.08,5302.0
Daomu Biji Zhi Qinling Shen Shu,48481,ONA,          -,spring,2021.0,2021-04-04 00:00:00,Novel,12.0,6.71,3906.0
Katarina Nounai Kaigi X,49501,ONA,          -,spring,2021.0,2021-06-21 00:00:00,Light novel,23.0,5.75,3868.0
Liang Bu Yi,41221,ONA,Paper Plane Animation Studio,spring,2021.0,2021-04-21 00:00:00,Manga,24.0,7.47,3698.0
Wanmei Shijie,47405,ONA,Shanghai Foch Film and TV Culture Investment,spring,2021.0,2021-04-23 00:00:00,Novel,78.0,7.3,3616.0
Celia-sensei no Wakuwaku Magical Kyoushitsu,49215,ONA,AQUA ARIS,spring,2021.0,2021-05-25 00:00:00,Light novel,18.0,5.84,3350.0
Douluo Dalu: Shan Yu Yu Lai,49063,ONA,Sparkly Key Animation Studio,spring,2021.0,2021-05-22 00:00:00,Novel,13.0,8.09,3228.0
Shi Yi Chang An: Mingyue Jishi You Er,48537,ONA,Ling San Wu Donghua,spring,2021.0,2021-04-15 00:00:00,Manga,13.0,7.2,2982.0
