title,MAL_id,type,studio,release-season,release-year,realase-date,source-material,episodes
Bleach,269,TV (Continuing),Studio Pierrot,fall,2006.0,2004-10-05 18:00:00,Manga,366.0
Gintama,918,TV (Continuing),Sunrise,fall,2006.0,2006-04-04 18:00:00,Manga,201.0
NHK ni Youkoso!,1210,TV (Continuing),Gonzo,fall,2006.0,2006-07-10 00:00:00,Novel,24.0
Nana,877,TV (Continuing),Madhouse,fall,2006.0,2006-04-05 00:00:00,Manga,47.0
Detective Conan,235,TV (Continuing),TMS Entertainment,fall,2006.0,1996-01-08 18:00:00,Manga,0.0
Bokura ga Ita,1222,TV (Continuing),Artland,fall,2006.0,2006-07-04 02:00:00,Manga,26.0
Yu☆Gi☆Oh!: Duel Monsters GX,482,TV (Continuing),Gallop,fall,2006.0,2004-10-06 00:00:00,Manga,180.0
Eyeshield 21,15,TV (Continuing),Gallop,fall,2006.0,2005-04-06 19:00:00,Manga,145.0
Tsubasa Chronicle 2nd Season,969,TV (Continuing),Bee Train,fall,2006.0,2006-04-29 18:25:00,Manga,26.0
Saiunkoku Monogatari,957,TV (Continuing),Madhouse,fall,2006.0,2006-04-08 00:00:00,Light novel,39.0
Digimon Savers,859,TV (Continuing),Toei Animation,fall,2006.0,2006-04-02 09:00:00,Original,48.0
Kiba,845,TV (Continuing),Madhouse,fall,2006.0,2006-04-02 00:00:00,Original,51.0
Keroro Gunsou,516,TV (Continuing),Sunrise,fall,2006.0,2004-04-03 00:00:00,Manga,358.0
Kemonozume,1454,TV (Continuing),Madhouse,fall,2006.0,2006-08-06 00:30:00,Original,13.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,fall,2006.0,1992-04-13 19:30:00,Manga,0.0
Le Chevalier D'Eon,1013,TV (Continuing),Production I.G,fall,2006.0,2006-07-02 00:00:00,Original,24.0
MÄR,738,TV (Continuing),SynergySP,fall,2006.0,2005-04-03 10:00:00,Manga,102.0
Oban Star-Racers,1212,TV (Continuing),Hal Film Maker,fall,2006.0,2006-04-12 00:00:00,Original,26.0
Night Head Genesis,1243,TV (Continuing),Bee Media,fall,2006.0,2006-06-17 00:00:00,Manga,24.0
Demashita! Powerpuff Girls Z,1221,TV (Continuing),Toei Animation,fall,2006.0,2006-07-01 07:00:00,Other,52.0
Kirarin☆Revolution,1516,TV (Continuing),SynergySP,fall,2006.0,2006-04-07 18:00:00,Manga,153.0
Chocotto Sister,1219,TV (Continuing),Nomad,fall,2006.0,2006-07-12 00:00:00,Manga,24.0
Futari wa Precure: Splash☆Star,1534,TV (Continuing),Toei Animation,fall,2006.0,2006-02-05 00:00:00,Original,49.0
Otogi Juushi Akazukin,607,TV (Continuing),Madhouse,fall,2006.0,2006-07-01 09:00:00,Original,39.0
Sazae-san,2406,TV (Continuing),Eiken,fall,2006.0,1969-10-05 18:30:00,4-koma manga,0.0
Fushigiboshi no☆Futagohime Gyu!,1886,TV (Continuing),J.C.Staff,fall,2006.0,2006-04-01 00:00:00,Original,52.0
Onegai My Melody: Kuru Kuru Shuffle!,4114,TV (Continuing),Studio Comet,fall,2006.0,2006-04-02 09:30:00,-,52.0
Atashin'chi,3006,TV (Continuing),Shin-Ei Animation,fall,2006.0,2002-04-19 11:20:00,Manga,330.0
Project BLUE Chikyuu SOS,1247,TV (Continuing),A.C.G.T.,fall,2006.0,2006-07-02 23:00:00,-,6.0
Bakegyamon,2786,TV (Continuing),Radix,fall,2006.0,2006-04-03 18:00:00,Manga,51.0
Oyako Club,12393,TV (Continuing),Eiken,fall,2006.0,1994-10-03 00:00:00,Original,1818.0
The World of Golden Eggs,8189,TV (Continuing),"Plus Heads, Studio Crocodile",fall,2006.0,2005-01-07 22:45:00,Original,26.0
Sukima no Kuni no Polta,4553,TV (Continuing),          -,fall,2006.0,2005-09-15 00:00:00,-,13.0
Oden-kun,9070,TV (Continuing),          -,fall,2006.0,2005-08-04 00:00:00,Picture book,156.0
Hula Kappa,3414,TV (Continuing),          -,fall,2006.0,2006-04-01 00:00:00,Original,78.0
The Arari Show,7629,TV (Continuing),          -,fall,2006.0,2006-08-31 00:00:00,-,26.0
Bakumatsu Kikansetsu Irohanihoheto,1576,ONA,Sunrise,fall,2006.0,2006-10-06 00:00:00,Original,26.0
Neko Ramen,3535,ONA,          -,fall,2006.0,2006-12-29 00:00:00,4-koma manga,13.0
Ankoku Cat,6721,ONA,Fanworks,fall,2006.0,2006-12-19 00:00:00,Original,6.0
Catblue: Dynamite,1828,ONA,          -,fall,2006.0,2006-12-22 00:00:00,-,1.0
Mukidashi no Mitsuko,33694,ONA,          -,fall,2006.0,,Original,1.0
Genshiken OVA,1813,OVA,Ajia-Do,fall,2006.0,2006-12-22 00:00:00,Manga,3.0
Shakugan no Shana: Koi to Onsen no Kougai Gakushuu!,1531,OVA,J.C.Staff,fall,2006.0,2006-12-08 00:00:00,Light novel,1.0
Freedom,1747,OVA,Sunrise,fall,2006.0,2006-11-24 00:00:00,Original,7.0
Maria-sama ga Miteru 3rd,1729,OVA,Studio Deen,fall,2006.0,2006-12-29 00:00:00,Light novel,5.0
Negima!? Haru Special!?,1619,OVA,Shaft,fall,2006.0,2006-10-25 00:00:00,Manga,1.0
Mai-Otome Zwei,1609,OVA,Sunrise,fall,2006.0,2006-11-24 00:00:00,Original,4.0
Negima!? Natsu Special!?,1732,OVA,Shaft,fall,2006.0,2006-11-22 00:00:00,Manga,1.0
Baldr Force Exe Resolution,1682,OVA,Satelight,fall,2006.0,2006-11-10 00:00:00,Visual novel,4.0
Kashimashi: Girl Meets Girl - Shoujo wa Shoujo ni Koi wo Shita,1654,OVA,Studio Hibari,fall,2006.0,2006-10-27 00:00:00,Manga,1.0
_Summer,1692,OVA,Rikuentai,fall,2006.0,2006-10-27 00:00:00,Visual novel,2.0
Freedom Previsited,2319,OVA,Sunrise,fall,2006.0,2006-10-27 00:00:00,-,1.0
Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,3854,OVA,Planet,fall,2006.0,2006-12-30 00:00:00,Original,4.0
Paprika,1943,Movie,Madhouse,fall,2006.0,2006-11-25 00:00:00,Novel,1.0
Bleach Movie 1: Memories of Nobody,1686,Movie,Studio Pierrot,fall,2006.0,2006-12-16 00:00:00,Manga,1.0
Tekkon Kinkreet,2154,Movie,Studio 4°C,fall,2006.0,2006-12-23 00:00:00,Manga,1.0
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2606,Movie,Toei Animation,fall,2006.0,2006-12-09 00:00:00,Original,1.0
Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,1911,Movie,Gainax,fall,2006.0,2006-10-01 00:00:00,Original,2.0
Tokyo Loop,4761,Movie,          -,fall,2006.0,2006-12-23 00:00:00,Original,1.0
Ohanashi no Hana,39206,Movie,          -,fall,2006.0,,Original,1.0
Rozen Maiden: Ouvertüre,1719,Special,Nomad,fall,2006.0,2006-12-23 00:00:00,Manga,2.0
Code Geass: Hangyaku no Lelouch Recaps,2124,Special,Sunrise,fall,2006.0,2006-12-01 00:00:00,Original,2.0
One Piece: Straw Hat Theater,2680,Special,Toei Animation,fall,2006.0,2006-10-01 00:00:00,Manga,5.0
Winter Garden,1718,Special,J.C.Staff,fall,2006.0,2006-12-22 00:00:00,-,2.0
Maria-sama ga Miteru 3rd Specials,2954,Special,Studio Deen,fall,2006.0,2006-12-29 00:00:00,Light novel,5.0
Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako! Specials,28603,Special,J.C.Staff,fall,2006.0,2006-10-27 00:00:00,-,3.0
Utawarerumono Recaps,6226,Special,OLM,fall,2006.0,2006-11-22 00:00:00,-,2.0
_Summer Specials,4827,Special,Rikuentai,fall,2006.0,2006-10-27 00:00:00,Visual novel,2.0
Saint Seiya: Gold Saints Data File,35326,Special,Toei Animation,fall,2006.0,2006-12-15 00:00:00,Manga,3.0
Yomigaeru Sora Pilot,24527,Special,J.C.Staff,fall,2006.0,2006-10-27 00:00:00,Original,1.0
Hoshi no Oujisama Petit☆Prince Specials,34014,Special,          -,fall,2006.0,2006-12-22 00:00:00,Book,4.0
Naruto: Shippuuden,1735,TV (New),Studio Pierrot,winter,2007.0,2007-02-15 19:30:00,Manga,500.0
Nodame Cantabile,1698,TV (New),J.C.Staff,winter,2007.0,2007-01-12 00:00:00,Manga,23.0
Tokyo Majin Gakuen Kenpucho: Tou,1860,TV (New),"AIC Spirits, BeSTACK",winter,2007.0,2007-01-19 23:00:00,Game,14.0
Ikkitousen: Dragon Destiny,1956,TV (New),Arms,winter,2007.0,2007-02-26 10:30:00,Manga,12.0
Hidamari Sketch,1852,TV (New),Shaft,winter,2007.0,2007-01-12 01:25:00,4-koma manga,12.0
Major S3,1842,TV (New),Studio Hibari,winter,2007.0,2007-01-06 00:00:00,Manga,26.0
Shuffle! Memories,1836,TV (New),Asread,winter,2007.0,2007-01-08 00:00:00,Visual novel,12.0
Kyoushirou to Towa no Sora,1810,TV (New),TNK,winter,2007.0,2007-01-05 13:30:00,Manga,12.0
Gakuen Utopia Manabi Straight!,1858,TV (New),ufotable,winter,2007.0,2007-01-08 00:00:00,Original,12.0
Venus Versus Virus,1607,TV (New),Studio Hibari,winter,2007.0,2007-01-12 01:55:00,Manga,12.0
Les Misérables: Shoujo Cosette,1695,TV (New),Nippon Animation,winter,2007.0,2007-01-07 00:00:00,Novel,52.0
Yes! Precure 5,1932,TV (New),Toei Animation,winter,2007.0,2007-02-04 00:00:00,Original,49.0
Himawari!!,1988,TV (New),Arms,winter,2007.0,2007-01-07 00:00:00,Original,13.0
Koisuru Tenshi Angelique: Kagayaki no Ashita,1864,TV (New),Satelight,winter,2007.0,2007-01-06 00:00:00,Game,12.0
Reideen,1693,TV (New),Production I.G,winter,2007.0,2007-02-04 00:00:00,-,26.0
Rocket Girls,1942,TV (New),Mook DLE,winter,2007.0,2007-02-22 00:00:00,Light novel,12.0
Getsumen To Heiki Mina,1865,TV (New),Gonzo,winter,2007.0,2007-01-14 00:00:00,Other,11.0
Saint October,1724,TV (New),Studio Comet,winter,2007.0,2007-01-05 00:00:00,Original,26.0
Juusou Kikou Dancougar Nova,1991,TV (New),Production Reed,winter,2007.0,2007-02-15 00:00:00,Original,12.0
Qin Shi Ming Yue: Bai Bu Fei Jian,9806,TV (New),Sparkly Key Animation Studio,winter,2007.0,2007-02-14 00:00:00,Novel,10.0
GR: Giant Robo,3146,TV (New),A.C.G.T.,winter,2007.0,2007-01-19 00:00:00,-,13.0
Master of Epic: The Animation Age,1885,TV (New),"Gonzo, Palm Studio",winter,2007.0,2007-01-08 00:00:00,Game,12.0
Dennou Senshi Dokan-kun,36881,TV (New),DLE,winter,2007.0,2007-01-15 00:00:00,-,11.0
Arms Rally,41115,TV (New),Iyasakadou Film,winter,2007.0,2007-01-15 17:30:00,Original,11.0
Kakuza Tousan,41118,TV (New),          -,winter,2007.0,2007-01-15 00:00:00,Original,11.0
Olga no Russia Gokouza,41114,TV (New),DLE,winter,2007.0,2007-01-15 00:00:00,Original,11.0
Kirakira Shougakusei Celeb-chan,41156,TV (New),          -,winter,2007.0,2007-01-15 00:00:00,Original,11.0
Death Note,1535,TV (Continuing),Madhouse,winter,2007.0,2006-10-04 00:56:00,Manga,37.0
Naruto,20,TV (Continuing),Studio Pierrot,winter,2007.0,2002-10-03 19:30:00,Manga,220.0
Code Geass: Hangyaku no Lelouch,1575,TV (Continuing),Sunrise,winter,2007.0,2006-10-06 01:25:00,Original,25.0
One Piece,21,TV (Continuing),Toei Animation,winter,2007.0,1999-10-20 09:30:00,Manga,0.0
Bleach,269,TV (Continuing),Studio Pierrot,winter,2007.0,2004-10-05 18:00:00,Manga,366.0
Gintama,918,TV (Continuing),Sunrise,winter,2007.0,2006-04-04 18:00:00,Manga,201.0
D.Gray-man,1482,TV (Continuing),TMS Entertainment,winter,2007.0,2006-10-03 18:00:00,Manga,103.0
Katekyo Hitman Reborn!,1604,TV (Continuing),Artland,winter,2007.0,2006-10-07 10:30:00,Manga,203.0
Nana,877,TV (Continuing),Madhouse,winter,2007.0,2006-04-05 00:00:00,Manga,47.0
Detective Conan,235,TV (Continuing),TMS Entertainment,winter,2007.0,1996-01-08 18:00:00,Manga,0.0
Shijou Saikyou no Deshi Kenichi,1559,TV (Continuing),TMS Entertainment,winter,2007.0,2006-10-07 00:00:00,Manga,50.0
Kanon (2006),1530,TV (Continuing),Kyoto Animation,winter,2007.0,2006-10-06 01:00:00,Visual novel,24.0
Ghost Hunt,1571,TV (Continuing),J.C.Staff,winter,2007.0,2006-10-04 00:00:00,Light novel,25.0
Yu☆Gi☆Oh!: Duel Monsters GX,482,TV (Continuing),Gallop,winter,2007.0,2004-10-06 00:00:00,Manga,180.0
Busou Renkin,1536,TV (Continuing),Xebec,winter,2007.0,2006-10-05 01:00:00,Manga,26.0
Eyeshield 21,15,TV (Continuing),Gallop,winter,2007.0,2005-04-06 19:00:00,Manga,145.0
Yamato Nadeshiko Shichihenge♥,1562,TV (Continuing),Nippon Animation,winter,2007.0,2006-10-04 01:30:00,Manga,25.0
Jigoku Shoujo Futakomori,1594,TV (Continuing),Studio Deen,winter,2007.0,2006-10-07 19:30:00,Original,26.0
Kekkaishi (TV),1606,TV (Continuing),Sunrise,winter,2007.0,2006-10-16 00:00:00,Manga,52.0
Kiniro no Corda: Primo Passo,1579,TV (Continuing),Yumeta Company,winter,2007.0,2006-10-02 00:00:00,Visual novel,25.0
Saiunkoku Monogatari,957,TV (Continuing),Madhouse,winter,2007.0,2006-04-08 00:00:00,Light novel,39.0
Negima!?,1546,TV (Continuing),Shaft,winter,2007.0,2006-10-04 00:00:00,Manga,26.0
Digimon Savers,859,TV (Continuing),Toei Animation,winter,2007.0,2006-04-02 09:00:00,Original,48.0
Kiba,845,TV (Continuing),Madhouse,winter,2007.0,2006-04-02 00:00:00,Original,51.0
Keroro Gunsou,516,TV (Continuing),Sunrise,winter,2007.0,2004-04-03 00:00:00,Manga,358.0
Crayon Shin-chan,966,TV (Continuing),Shin-Ei Animation,winter,2007.0,1992-04-13 19:30:00,Manga,0.0
Sumomomo Momomo: Chijou Saikyou no Yome,1568,TV (Continuing),Studio Hibari,winter,2007.0,2006-10-06 00:00:00,Manga,22.0
Le Chevalier D'Eon,1013,TV (Continuing),Production I.G,winter,2007.0,2006-07-02 00:00:00,Original,24.0
Shounen Onmyouji,1557,TV (Continuing),Studio Deen,winter,2007.0,2006-10-03 02:30:00,Light novel,26.0
MÄR,738,TV (Continuing),SynergySP,winter,2007.0,2005-04-03 10:00:00,Manga,102.0
Red Garden,1601,TV (Continuing),Gonzo,winter,2007.0,2006-10-04 02:40:00,Original,22.0
Pumpkin Scissors,1538,TV (Continuing),"AIC, Gonzo",winter,2007.0,2006-10-03 02:00:00,Manga,24.0
Tokimeki Memorial: Only Love,1555,TV (Continuing),"AIC ASTA, Studio Pierrot",winter,2007.0,2006-10-03 00:00:00,Game,25.0
Demashita! Powerpuff Girls Z,1221,TV (Continuing),Toei Animation,winter,2007.0,2006-07-01 07:00:00,Other,52.0
Kirarin☆Revolution,1516,TV (Continuing),SynergySP,winter,2007.0,2006-04-07 18:00:00,Manga,153.0
Mamoru-kun ni Megami no Shukufuku wo!,1588,TV (Continuing),Zexcs,winter,2007.0,2006-10-06 00:00:00,Light novel,24.0
Soukou no Strain,1602,TV (Continuing),Studio Fantasia,winter,2007.0,2006-11-02 00:00:00,Original,13.0
Tenpou Ibun: Ayakashi Ayashi,1587,TV (Continuing),Bones,winter,2007.0,2006-10-07 00:00:00,Original,25.0
Pucca,6609,TV (Continuing),          -,winter,2007.0,2006-09-08 00:00:00,-,26.0
Ryuusei no Rockman,1835,TV (Continuing),Xebec,winter,2007.0,2006-10-07 00:00:00,Game,55.0
Souten no Ken,1541,TV (Continuing),APPP,winter,2007.0,2006-10-05 00:00:00,Manga,22.0
Tokyo Tribe 2,1703,TV (Continuing),Madhouse,winter,2007.0,2006-11-12 00:00:00,-,13.0
Super Robot Taisen OG: Divine Wars,1603,TV (Continuing),OLM,winter,2007.0,2006-10-05 00:00:00,Game,25.0
Otogi Juushi Akazukin,607,TV (Continuing),Madhouse,winter,2007.0,2006-07-01 09:00:00,Original,39.0
Sazae-san,2406,TV (Continuing),Eiken,winter,2007.0,1969-10-05 18:30:00,4-koma manga,0.0
Fushigiboshi no☆Futagohime Gyu!,1886,TV (Continuing),J.C.Staff,winter,2007.0,2006-04-01 00:00:00,Original,52.0
Onegai My Melody: Kuru Kuru Shuffle!,4114,TV (Continuing),Studio Comet,winter,2007.0,2006-04-02 09:30:00,-,52.0
Atashin'chi,3006,TV (Continuing),Shin-Ei Animation,winter,2007.0,2002-04-19 11:20:00,Manga,330.0
Ginga Tetsudou Monogatari: Eien e no Bunkiten,2717,TV (Continuing),          -,winter,2007.0,2006-10-05 00:00:00,Original,24.0
Bakegyamon,2786,TV (Continuing),Radix,winter,2007.0,2006-04-03 18:00:00,Manga,51.0
Oyako Club,12393,TV (Continuing),Eiken,winter,2007.0,1994-10-03 00:00:00,Original,1818.0
Jinzou Konchuu Kabutoborg VxV,17291,TV (Continuing),          -,winter,2007.0,2006-10-05 00:00:00,-,52.0
Silk Road Shounen Yuuto,1863,TV (Continuing),OLM,winter,2007.0,2006-09-16 00:00:00,-,26.0
Sukima no Kuni no Polta,4553,TV (Continuing),          -,winter,2007.0,2005-09-15 00:00:00,-,13.0
Oden-kun,9070,TV (Continuing),          -,winter,2007.0,2005-08-04 00:00:00,Picture book,156.0
Petit Eva: Evangelion@School,4130,ONA,"Kanaban Graphics, Xebec",winter,2007.0,2007-03-20 00:00:00,Original,24.0
Keitai Shoujo,1725,ONA,Studio Hibari,winter,2007.0,2007-03-20 00:00:00,Visual novel,6.0
Murder Princess,1696,OVA,Bee Train,winter,2007.0,2007-03-28 00:00:00,Manga,6.0
Strike Witches OVA,1862,OVA,Gonzo,winter,2007.0,2007-01-01 00:00:00,Original,1.0
Ichigo Mashimaro OVA,1888,OVA,Daume,winter,2007.0,2007-02-23 00:00:00,4-koma manga,3.0
.hack//G.U. Returner,2928,OVA,Bee Train,winter,2007.0,2007-01-18 00:00:00,Game,1.0
Bakuretsu Tenshi: Infinity,2205,OVA,Gonzo,winter,2007.0,2007-03-23 00:00:00,Original,1.0
Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,2597,OVA,TMS Entertainment,winter,2007.0,2007-03-13 00:00:00,Manga,1.0
One Piece: Episode of Alabasta - Prologue,28683,OVA,Toei Animation,winter,2007.0,2007-03-03 00:00:00,Manga,1.0
_Summer,1692,OVA,Rikuentai,winter,2007.0,2006-10-27 00:00:00,Visual novel,2.0
Hokuto no Ken: Yuria-den,3027,OVA,TMS Entertainment,winter,2007.0,2007-02-23 00:00:00,-,1.0
To Heart 2 OVA,1720,OVA,          -,winter,2007.0,2007-02-28 00:00:00,Visual novel,3.0
Happiness!: Watarase Jun no Kareinaru Ichinichi,1902,OVA,Artland,winter,2007.0,2007-01-25 00:00:00,Visual novel,1.0
Tori no Uta,5819,OVA,Toei Animation,winter,2007.0,2007-01-30 00:00:00,-,1.0
Lovedol: Lovely Idol OVA,6227,OVA,          -,winter,2007.0,2007-03-28 00:00:00,-,1.0
Eko Eko Azarak,6267,OVA,Toei Animation,winter,2007.0,2007-01-30 00:00:00,-,1.0
Byousoku 5 Centimeter,1689,Movie,CoMix Wave Films,winter,2007.0,2007-03-03 00:00:00,Original,3.0
One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,2107,Movie,Toei Animation,winter,2007.0,2007-03-03 00:00:00,Manga,1.0
JoJo no Kimyou na Bouken: Phantom Blood,3603,Movie,APPP,winter,2007.0,2007-02-17 00:00:00,Manga,1.0
Highlander: The Search for Vengeance,2178,Movie,Madhouse,winter,2007.0,2007-02-14 00:00:00,-,1.0
Cheonnyeon-yeowoo Yeowoobi,2756,Movie,Sunwoo Entertainment,winter,2007.0,2007-01-25 00:00:00,Original,1.0
Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,2673,Movie,Shin-Ei Animation,winter,2007.0,2007-03-10 00:00:00,-,1.0
Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!,2408,Movie,Sunrise,winter,2007.0,2007-03-17 00:00:00,-,1.0
Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,8551,Movie,Toei Animation,winter,2007.0,2007-03-03 00:00:00,Manga,1.0
Tetsujin 28-gou: Hakuchuu no Zangetsu,10005,Movie,Palm Studio,winter,2007.0,2007-03-31 00:00:00,-,1.0
Oshare Majo Love and Berry: Shiawase no Mahou,3362,Movie,TMS Entertainment,winter,2007.0,2007-03-21 00:00:00,Game,1.0
Kouchuu Ouja Mushiking Super Battle Movie: Yami no Kaizou Kouchuu,2173,Movie,          -,winter,2007.0,2007-03-21 00:00:00,Card game,1.0
Himitsukessha Taka no Tsume The Movie 1: Soutou wa Nido Shinu,8355,Movie,DLE,winter,2007.0,2007-03-17 00:00:00,Original,1.0
Cofun Gal no Coffy: Okehazama no Tatakai,13507,Movie,          -,winter,2007.0,2007-03-17 00:00:00,-,1.0
Code Geass: Hangyaku no Lelouch Picture Drama,1953,Special,Sunrise,winter,2007.0,2007-01-27 00:00:00,Original,9.0
Air Gear Special,3791,Special,Toei Animation,winter,2007.0,2007-03-21 00:00:00,Manga,1.0
Aa! Megami-sama!: Sorezore no Tsubasa Specials,2198,Special,-,winter,2007.0,2007-02-23 00:00:00,Manga,2.0
Kiniro no Corda: Primo Passo - Hitonatsu no Encore,3392,Special,-,winter,2007.0,2007-03-25 00:00:00,Visual novel,1.0
Bakuretsu Tenshi: Infinity Special,2212,Special,Gonzo,winter,2007.0,2007-03-23 00:00:00,Original,1.0
Asience: Kami wa Onna no Inochi,5168,Special,Production I.G,winter,2007.0,,-,1.0
Saiunkoku Monogatari Recaps,2193,Special,Madhouse,winter,2007.0,2007-03-01 00:00:00,Light novel,9.0
Glass no Kantai: La Legende du Vent de l'Univers Specials,5652,Special,          -,winter,2007.0,2007-01-24 00:00:00,Original,2.0
Chibi Kero: Kerobouru no Himitsu!?,5449,Special,Sunrise,winter,2007.0,2007-03-17 00:00:00,-,1.0
Busou Renkin: Mahiro no Busou Renkin Kouza,39316,Special,Xebec,winter,2007.0,2007-01-25 00:00:00,Manga,11.0
Ginga Tetsudou no Yoru: Fantasy Railroad in the Stars Special,33717,Special,KAGAYA Studio,winter,2007.0,2007-02-23 00:00:00,Novel,1.0
Silk Road Shounen Yuuto: Toki wo Kakeru Shounen Yuuto no Hyouryuu Nikki,32369,Special,OLM,winter,2007.0,2007-01-13 00:00:00,Original,1.0
Kimi to no Tadashii Yakusoku,34694,Special,          -,winter,2007.0,2007-02-01 00:00:00,Original,3.0
Kimi to no Tadashii Yakusoku (2007),34695,Special,          -,winter,2007.0,2007-02-01 00:00:00,Original,3.0
RGB Adventure Recaps,42191,Special,          -,winter,2007.0,2007-01-14 00:00:00,-,2.0
Tengen Toppa Gurren Lagann,2001,TV (New),Gainax,spring,2007.0,2007-04-01 08:30:00,Original,27.0
Darker than Black: Kuro no Keiyakusha,2025,TV (New),Bones,spring,2007.0,2007-04-06 00:00:00,Original,25.0
Claymore,1818,TV (New),Madhouse,spring,2007.0,2007-04-04 00:00:00,Manga,26.0
Lucky☆Star,1887,TV (New),Kyoto Animation,spring,2007.0,2007-04-08 00:00:00,4-koma manga,24.0
Lovely★Complex,2034,TV (New),Toei Animation,spring,2007.0,2007-04-07 00:00:00,Manga,24.0
Kaze no Stigma,1691,TV (New),Gonzo,spring,2007.0,2007-04-13 01:30:00,Light novel,24.0
Afro Samurai,1292,TV (New),Gonzo,spring,2007.0,2007-05-03 00:00:00,Original,5.0
Seto no Hanayome,2104,TV (New),Gonzo,spring,2007.0,2007-04-02 02:00:00,Manga,26.0
Hayate no Gotoku!,2026,TV (New),SynergySP,spring,2007.0,2007-04-01 00:00:00,Manga,52.0
Seirei no Moribito,1827,TV (New),Production I.G,spring,2007.0,2007-04-07 08:06:00,Novel,26.0
Romeo x Juliet,1699,TV (New),Gonzo,spring,2007.0,2007-04-05 00:00:00,Book,24.0
Bokura no,1690,TV (New),Gonzo,spring,2007.0,2007-04-09 01:30:00,Manga,24.0
Dennou Coil,2164,TV (New),Madhouse,spring,2007.0,2007-05-12 00:00:00,Original,26.0
Heroic Age,2002,TV (New),Xebec,spring,2007.0,2007-04-02 01:30:00,Original,26.0
Sola,1965,TV (New),Nomad,spring,2007.0,2007-04-07 00:00:00,Manga,13.0
Nagasarete Airantou,1722,TV (New),feel.,spring,2007.0,2007-04-05 00:00:00,Manga,26.0
Ookiku Furikabutte,2159,TV (New),A-1 Pictures,spring,2007.0,2007-04-13 00:00:00,Manga,25.0
Bakugan Battle Brawlers,2156,TV (New),TMS Entertainment,spring,2007.0,2007-04-05 17:30:00,Original,52.0
Kaibutsu Oujo,2130,TV (New),Madhouse,spring,2007.0,2007-04-13 01:55:00,Manga,25.0
Terra e... (TV),2158,TV (New),"Minami Machi Bugyousho, Tokyo Kids",spring,2007.0,2007-04-07 18:00:00,Manga,24.0
Mahou Shoujo Lyrical Nanoha StrikerS,1915,TV (New),Seven Arcs,spring,2007.0,2007-04-02 00:00:00,Original,26.0
El Cazador de la Bruja,2030,TV (New),Bee Train,spring,2007.0,2007-04-03 01:30:00,Original,26.0
Kamichama Karin,1808,TV (New),Satelight,spring,2007.0,2007-04-06 00:00:00,Manga,26.0
Blue Dragon,2142,TV (New),Studio Pierrot,spring,2007.0,2007-04-07 00:00:00,Game,51.0
Over Drive,2112,TV (New),Xebec,spring,2007.0,2007-04-04 01:30:00,Manga,26.0
Saiunkoku Monogatari 2nd Season,1914,TV (New),Madhouse,spring,2007.0,2007-04-07 00:00:00,Light novel,39.0
Shining Tears X Wind,2031,TV (New),Studio Deen,spring,2007.0,2007-04-07 01:30:00,Game,13.0
Shinkyoku Soukai Polyphonica,1727,TV (New),Ginga Ya,spring,2007.0,2007-04-04 00:00:00,Visual novel,12.0
Skull Man,2161,TV (New),Bones,spring,2007.0,2007-04-29 00:00:00,Manga,13.0
Eikoku Koi Monogatari Emma: Molders-hen,2035,TV (New),Ajia-Do,spring,2007.0,2007-04-17 00:00:00,Manga,12.0
iDOLM@STER Xenoglossia,1694,TV (New),Sunrise,spring,2007.0,2007-04-03 02:30:00,Original,26.0
Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,2155,TV (New),Artland,spring,2007.0,2007-04-04 00:00:00,Visual novel,13.0
Hitohira,1721,TV (New),Xebec,spring,2007.0,2007-03-28 00:00:00,Manga,12.0
Touka Gettan,2105,TV (New),Studio Deen,spring,2007.0,2007-04-03 00:00:00,Visual novel,26.0
Oh! Edo Rocket,2152,TV (New),Madhouse,spring,2007.0,2007-04-04 00:00:00,Other,26.0
Koukaku Kidoutai: Stand Alone Complex - Tachikoma na Hibi (TV),10870,TV (New),Production I.G,spring,2007.0,2007-05-02 00:00:00,Manga,12.0
Kiss Dum: Engage Planet,2106,TV (New),Satelight,spring,2007.0,2007-04-04 00:00:00,Original,26.0
Moonlight Mile 1st Season: Lift Off,1941,TV (New),Studio Hibari,spring,2007.0,2007-03-04 00:00:00,Manga,12.0
Koutetsu Sangokushi,2162,TV (New),Picture Magic,spring,2007.0,2007-04-06 00:00:00,-,25.0
Wellber no Monogatari: Sisters of Wellber,2032,TV (New),Trans Arts,spring,2007.0,2007-04-04 00:00:00,Original,13.0
Saint Beast: Kouin Jojishi Tenshi Tan,2153,TV (New),          -,spring,2007.0,2007-04-04 02:00:00,-,13.0
Kishin Taisen Gigantic Formula,2215,TV (New),Brain's Base,spring,2007.0,2007-04-05 00:00:00,Original,26.0
